Data/Witness Statement Txt/Peter V. Lee Hearing on Rising Health Insurance Premiums Under the Affordable Care Act 7-12-16.txt.txt,healthcare coverage,california uninsured,california surveyed,medicare purchasers,consumers policymakers,enrollment trends,aca member,premium stabilization,drive cost,average change
Data/Witness Statement Txt/Peter V. Lee Roundtable to Discuss Reforming America’s Health Care Delivery System 4-21-09.txt.txt,healthcare delivery,healthcare costs,purchasers health,medicare reviews,providers improve,quality cost,reform payments,risks benefits,california pbgh,highlight policy
Data/Witness Statement Txt/R. Bruce Josten Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,chamber commerce,organizations size,business fed,congress manages,businesses ability,number employees,small group,americans overwhelmingly,world largest,costs health
Data/Witness Statement Txt/Ralph G. Neas Comprehensive Health Reform Discussion Draft Day 1 6-23-09.txt.txt,healthcare reform,committee energy,representatives washington,ralph neas,chairm emeritus,chief policy,coalition operates,adm inistration,benefits package,pass sustainable
Data/Witness Statement Txt/Ray Scheppach The Role of Long-Term Care in Health Reform 3-25-09.txt.txt,reform health,care benefits,scheppach governor,restrict medicare,vermont,elderly federal,committee ray,coverage cost,services accounted,primary acute
Data/Witness Statement Txt/Raymond Arth 47 Million & Counting Why the Health Care Marketplace is Broken 6-10-08.txt.txt,healthcare small,insurers consumers,coverage discussion,business understand,organization phoenix,regulations quotes,competitiveness health,thorough evaluating,costs nsba,symptoms failing
Data/Witness Statement Txt/Raymond C. Scheppach Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,health reform,policymakers adopt,insurance regulation,medicaid streamlined,proposed coverage,cost governors,ray scheppach,house subcommittee,benefits nearly,sustainable sufficient
Data/Witness Statement Txt/Raymond C. Scheppach Healthcare Reform 6-11-09.txt.txt,health reform,healthcare syst,insurance regulation,policymakers adopt,coverage improve,cost governors,medicaid enrollees,committee presented,ray scheppach,sustainable sufficient
Data/Witness Statement Txt/Raymond C. Scheppach Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,bipartisan health,medicaid fiscal,governors association,senate finance,coverage financial,largest healthcare,reform goals,ray scheppach,testimony subcommittee,enormous efficiencies
Data/Witness Statement Txt/Rebecca Beonigk Hearing on How Tax Reform Will Help America’s Small Businesses Grow and Create New Jobs 7-13-17.txt.txt,tax jeopardizes,inventory expensed,tax foundation,raised money,process filing,claim significant,corporation designed,rebecca boenigk,penalty taking,lumbar backrest
Data/Witness Statement Txt/Regina E. Herzlinger Making Health Care Work for American Families Saving Money Saving Lives 4-2-09.txt.txt,healthcare sec,evaluate insurance,measures health,transparency practices,patients briefed,disinfectant regina,costs treating,benefits easily,undergo mastectomy,attributes brands
Data/Witness Statement Txt/Rhonda Robinson Beale Crossing the Quality Chasm in Health Reform 1-29-09.txt.txt,optumhealth behavioral,health reform,values patient,solutions testimony,report iom,chasm improving,funding ahrq,senate committee,recovery depression,pensions crossing
Data/Witness Statement Txt/Richard A. Collins Terminations of Individual Health Policies by Insurance Companies 6-16-09.txt.txt,thatsellshealthinsurance policiestoindividuals,group unitedhealth,ratesshouldnotvarybasedonhealth status,healthreformthat includes,richardcollins andiamtheceoofgoldenruleinsurance,houseenergyandcommerce committee,goldenrulehasbeenofferingthisimportant coverage,investigation ofthefactsandincompliance,tel2023836400fax2023bj6412,asyouknow
Data/Witness Statement Txt/Richard E. Besser Making Health Care Work for American Families The Role of Public Health 3-31-09.txt.txt,diseaseandhealthcoststhrough childhood,whichfocuses makinghealthcareworkforamerican,subcommittee onhealthmarch31,healthreformwillbedeveloped inaninclusive,onhealthreform immunizations,asapracticing pediatrician,interventions topreventdiseaseandinjurybeforetheyoccur,andaccesstohealthyfoodchoices shiftingtoagreaterfocusonwellness,congress recentlyraisedtheexcisetaxontobaccoproducts,program cdchassupported
Data/Witness Statement Txt/Richard G. Frank Charting a Course for Health Care Reform Moving Toward Universal Coverage 3-14-07.txt.txt,americans healthcare,secretary health,number uninsured,reform citizens,senate committee,coverage contribute,medicaid funds,working group,population united,statement patricia
Data/Witness Statement Txt/Richard J. Umbdenstock Roundtable to Discuss Reforming America’s Health Care Delivery System 4-21-09.txt.txt,america healthcare,incentives hospitals,delivery reform,payments quality,differences inpatient,agencies change,hqa provides,congress recognized,stakeholders focus,ahrq enabled
Data/Witness Statement Txt/Richard Kirsch Comprehensive Health Reform Discussion Draft Day 1 6-23-09.txt.txt,healthcareforamericanow orgchoicesanddefersdreams,majorityofthosearepeoplewhoareinsured evenhavinggoodinsurance,worksandwhyitwillmaketheirlivesbetter ifyouhavegoodhealthcoverage,president oftheunitedstatesand196members,yes iftheanswerremainsyesnextfallwhenyousendabilltothepresident,ofquality affordable,tospecificprinciples toprovideaguarantee,committee processthatrecognizes,changes underyourlegislation,forlow moderate
Data/Witness Statement Txt/Richard S. Foster Hearing on the Health Care Law’s Impact on the Medicare Program and its Beneficiaries 2-10-11.txt,actuary inferred,improve medicare,assistance policymakers,representative levin,administration enactment,impacts federal,healthcarefinancingreview downloads,aca benchmark,security actin,nursing facilities
Data/Witness Statement Txt/Richard S. Foster Strengthening Health and Retirement Security 2-28-12.txt,federal medicaid,assistance policymakers,actuary continuing,projected medicare,advisor congress,budget act,enrollees report,role assessing,treasury securities,forms health
Data/Witness Statement Txt/Rick Wieczorek Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,atlantic federal,ceo nafcu,chairman frank,overseeing credit,banks nation,union membership,congress established,committees myna,rick wieczorek,cost mid
Data/Witness Statement Txt/Risa Lavizzo-Mourey Making Health Care Work for American Families Improving Access to Care 3-24-09.txt.txt,america uninsured,making healthcare,health committee,care robert,foundation supporting,promote healthier,nurses spending,wood johnson,priority congress,ensuring access
Data/Witness Statement Txt/Robert A. Berenson Reforming the Health Care Delivery System 4-1-09.txt.txt,physicians congress,reengineering healthcare,delivery reform,care financing,providers integrated,advocacy berenson,constituent practices,clinton admini,ipas increasingly,internalize savings
Data/Witness Statement Txt/Robert A. McDonald Hearing on Fundamental Tax Reform 1-20-11.txt.txt,corporate taxes,spending employees,billion dividends,reducing federal,accounting percent,companies ranked,overview chairman,roundtable strongly,develop bipartisan,market american
Data/Witness Statement Txt/Robert D. Reischauer Hearing on the 2011 Medicare Trustees Report 6-22-11.txt.txt,trustee medicare,trust funds,financial health,spending projected,oasdi benefits,measures federal,findings 2011,reischauer president,act updates,rate prescription
Data/Witness Statement Txt/Robert Duggan Principles of Integrative Health A Path to Health Care Reform 2-23-09.txt.txt,wellness incentivized,american healthcare,disease demand,financial community,iron triangle,policy steps,thinking solve,complementary alternative,mills devised,7750 montpelier
Data/Witness Statement Txt/Robert Freeman Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,california medicaid,statehealthfacts org,benefits plan,cohs plans,serve beneficiaries,chip benefits,cencal health,robert freeman,help congress,comparemaptable jsp
Data/Witness Statement Txt/Robert Greenstein Roundtable Discussion on Financing Comprehensive Health Care Reform 5-12-09.txt.txt,healthcare spending,problematic fiscal,roundtable financing,insurance legislation,reform proposals,federal costs,illustrative fsa,refundable tax,robert greenstein,medicine concluded
Data/Witness Statement Txt/Robert Greenstein Strengthening the Safety Net 4-17-12.txt.txt,food stamps,poverty harm,medicaid projected,urge policymakers,snap discussion,intertwined safety,greenstein president,programs testimony,budgetary analysis,conducted nutrition
Data/Witness Statement Txt/Robert Rector Strengthening the Safety Net 4-17-12.txt.txt,tested welfare,heritage foundation,congressional testimony,unsustainable federal,________________________________________________________________________ examining,programs contributed,49 elderly,11 americorps,percent state,considered means
Data/Witness Statement Txt/Robert Weiner Hearing on the Use of Administrative Actions in ACA Implementation 5-20-15.txt.txt,aca administration,views attorney,congress conduct,executive overreach,robert weiner,adopted general,procedure act,avoid actions,irs follow,lectured debated
Data/Witness Statement Txt/Robin Beaton Terminations of Individual Health Policies by Insurance Companies 6-16-09.txt.txt,calledbluecrossdirectlytoreportthationlyhadacneandpleasenotholdupmycoming surgery,invasive 2geneticbreastcancer,bluecrossredflaggedmychartduetothedermatologist report,shortlythereafter iwasdiagnosed,readmedicalrecordslookingforreasonstocancelpeople,breastcancerinjune2008 iwasplacedbackonthesurgeons,iwasaregistered nursefor30years,theprocesswasunending tryingtogethelpforcanceridideverythingtogethelp,testimony ofrobinbeaton,chemotherapy everythreeweeks
Data/Witness Statement Txt/Roderick S. Hooker Addressing Healthcare Workforce Issues for the Future 2-12-08.txt.txt,healthcare workforce,physicians delegate,texas associate,accreditation review,pa training,reauthorization title,phs act,administration hrsa,roderick hooker,remove primary
Data/Witness Statement Txt/Ron Haskins Strengthening the Safety Net 4-17-12.txt.txt,federal spending,congressional research,grants trends,percent entitlement,impact poverty,accountability types,medicaid child,ineducation programs,families brookings,survey average
Data/Witness Statement Txt/Ron Pollack Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,healthcare coverage,insured americans,families americans,house committees,reform supporting,priorities,ron pollack,chip eligibility,100 arkansas13,energy commerce
Data/Witness Statement Txt/Ron Pollack Hearing on the Verification of Income and Insurance Information Under the Affordable Care Act 6-10-14.txt.txt,affordable care,reaching enrollment,act passed,coverage use,immigration documentation,social security,application asks,equifax,taxes option,record families
Data/Witness Statement Txt/Ron Pollack Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,coverage healthcare,reform debate,increase enrollment,reauthorization children,finance committee,senator baucus,americans age,percentage family,disabilities lack,cholesterol reduce
Data/Witness Statement Txt/Ron Pollack The Tri-Committee Draft Proposal for Health Care Reform 6-23-09.txt.txt,family coverage,uninsured americans,healthcare stakeholders,committee proposal,american consumers,stabilizing premium,house improve,core benefits,print policies,ron pollack
Data/Witness Statement Txt/Ron Z. Goetzel Principles of Integrative Health A Path to Health Care Reform 2-23-09.txt.txt,health promotion,evaluations employer,disability improvements,research committee,roi research,thomson healthcare,program retiree,reported savings,prevention pdf,reviews atlanta
Data/Witness Statement Txt/Ronald A. Williams 47 Million & Counting Why the Health Care Marketplace is Broken 6-10-08.txt.txt,policy aetna,sponsored insurance,williams chairman,healthcare testimony,benefits employees,asa healthy,pharmacy group,shared stakeholders,hartford,prikazsky health
Data/Witness Statement Txt/Ronald A. Williams Addressing Insurance Market Reform in National Health Reform 3-24-09.txt.txt,aetna customers,healthcare reform,insurance individual,pensions committee,alert physicians,williams chairman,coverage great,exchange patient,access expertise,sponsors empowering
Data/Witness Statement Txt/Ronald A. Williams Roundtable to Discuss Reforming America’s Health Care Delivery System 4-21-09.txt.txt,aetna medicare,driven healthcare,assurance ncqa,continuum providers,overall patient,reforming delivery,williams chairman,hartford connecticut,program american,employee benefits
Data/Witness Statement Txt/Ronald Bachman Making Health Care Work for American Families Saving Money Saving Lives 4-2-09.txt.txt,healthcare consumer,patient information,lose customers,transparency helping,improve quality,transforming health,informed decisions,created complications,cost providing,medications comply
Data/Witness Statement Txt/Ronald Covey Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,union lending,realtors national,covey president,chairman frank,minimus credit,signatoriescenter risk,manchester nh,st mary,inventory accounts,unable funds
Data/Witness Statement Txt/Ronald E. Bachman America_s Need for Health Reform 9-18-08.txt.txt,uninsured economic,spend healthcare,american ingenuity,make health,solutions entrenched,average citizens,rates disability,nvenience cost,retirement mission,improve mental
Data/Witness Statement Txt/Ruth Liu Learning from the States Individual State Experiences with Health Care Reform Coverage Initiatives in the Context of National Reform 4-28-09.txt.txt,california health,policy kaiser,stakeholders healthcare,expansion medicaid,governor schwarzenegger,benefits cost,reform ruth,largest private,lawmakers included,qualify meeting
Data/Witness Statement Txt/Ryan Ellis Hearing on the Verification of Income and Insurance Information Under the Affordable Care Act 6-10-14.txt.txt,selects obamacare,tax credit,estimates taxpayer,subcommittees health,exchange health,reporting requirements,benefit quickly,documents prior,ryan ellis,act popularly
Data/Witness Statement Txt/Sabrina Corlette Hearing on the Individual and Employer Mandates in the President’s Health Care Law 4-14-15.txt.txt,aca reforms,coverage health,fellow georgetown,law meeting,21 repealing,issue_briefs 2013,individual responsibility,sabrina corlette,suggests effects,hr4015withcampamendment pdf
Data/Witness Statement Txt/Sally C. Pipes Making Health Care Work for American Families Ensuring Affordable Coverage 3-17-09.txt.txt,healthcare reform,americans health,ensuring affordable,medicare chip,medicaid spends,coverage focuses,cals biologics,achieve universal,committee energy,building washington
Data/Witness Statement Txt/Sally Robertson Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-19.txt.txt,businesses nadco,funding businesses,sba programs,504 financing,companies refinance,certified development,bank identified,member cdcs,recommends committees,legislation small
Data/Witness Statement Txt/Samuel Nassbaum Improving Health Care Quality  An Integral Step Toward Health Reform 9-9-08.txt.txt,physician wellpoint,clinical quality,testimony improving,therapeutics committee,medicare improvement,pharmacists evaluate,cost outcomes,healthcore performs,lawmakers health,reporting nationally
Data/Witness Statement Txt/Sandy Praeger Addressing Insurance Market Reform in National Health Reform 3-24-09.txt.txt,insurance coverage,national health,centers medicare,policymakers work,regulators protect,naic encourages,consumers choice,reforms disease,current federal,sandy praeger
Data/Witness Statement Txt/Sandy Praeger Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,insurance coverage,commissioners naic,policymakers preserve,oversight health,centers medicare,sicker population,grants consumers,kansas,effectiveness inducements,market disruption
Data/Witness Statement Txt/Sara Rosenbaum Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,health coverage,reform medicaid,massreformhealthcenters pdf,800 washington,provide subsidies,behaviors reforms,services public,congress desire,americans disabilities,uniform requirements
Data/Witness Statement Txt/Scott A. Hodge Hearing on the Internal Revenue Service’s Implementation and Administration of the Democrats’ Health Care Law 9-11-12.txt.txt,irs aca,care taxes,virtually tax,welfare state,cost congressional,implementation affordable,subcommittee oversight,hodge president,foundation research,fy2010_objectivesreport pdf
Data/Witness Statement Txt/Scott Gottlieb Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,healthcare proposal,medical records,lower costs,medicare payment,centralizing clinical,agencies regulate,reason congressional,efficient anemic,assessments increasing,scientific information
Data/Witness Statement Txt/Scott Gottlieb Healthcare Reform 6-11-09.txt.txt,h1n1 flu,protection flu,pandemic tradeoffs,cost sick,vaccines coming,number viral,latent risks,deep recession,easily anew,regarding employment
Data/Witness Statement Txt/Scott Gottlieb Hearing on the Challenges of the Affordable Care Act 12-4-13.txt.txt,medicaid operates,purchase health,oncologists enrolled,advisory board,enroll decision,lymphoma society,problems access,cancer formularies,scott gottlieb,discussions
Data/Witness Statement Txt/Scott Gottlieb Hearing on the Independent Payment Advisory Board 3-6-12.txt.txt,congress medicare,medicaid rates,ipab decisions,policies value,aligning reimbursement,healthcare productivity,public oversight,restrict benefits,budget assumptions,services prices
Data/Witness Statement Txt/Scott J. Macey Safeguarding Retiree Health Benefits 9-25-08.txt.txt,behalf eris,retiree erisa,benefits retirees,active healthcare,industry committee,aon consulting,advancement employee,senior vice,security plan,concern loss
Data/Witness Statement Txt/Scott Melville Hearing on the Impact of Limitations on the Use of Tax-Advantaged Accounts for the Purchase of Over-the-Counter Medication 4-25-12.txt.txt,prescription fda,otc consumers,healthcare accounts,products regulated,tax treatment,chpa shares,associa supplements,savings associated,dietary sup,impact limitations
Data/Witness Statement Txt/Scott Serota Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,insurance bcbsa,blue cross,improve healthcare,medicaid enrollees,coverage comply,shield plans,congress provide,baucus ranking,costs different,factors number
Data/Witness Statement Txt/Scott VanderWall Hearing on How Tax Reform Will Help America’s Small Businesses Grow and Create New Jobs 7-13-17.txt.txt,dakota agriculture,vanderwal farms,ranches tax,farms comprise,tax family,scott vanderwal,210 bushels,percent employment,america small,cashflow expanding
Data/Witness Statement Txt/Scott Womack Hearing on the Individual and Employer Mandates in the President’s Health Care Law 4-14-15.txt.txt,chamber membership,businesspeople participate,american business,organizations size,serving committees,federal legislation,president health,aca affordable,50 states,promoting protecting
Data/Witness Statement Txt/Sean Falk Hearing on the Delay of the Employer Mandate 7-10-13.txt.txt,franchised business,affordable care,owner wolfteam,aca help,employers small,sean falk,brands pretzelmaker,policymakers consider,heard washington,invitation testify
Data/Witness Statement Txt/Seth J. Chandler Hearing on Rising Health Insurance Premiums Under Obamacare 6-24-15.txt.txt,premium increases,2016 reinsurancewithreinsurance2016,silver policies,profitability percent,2016 actuarial,assumption risk,payments equilibrate,medicalsheets select,houston specialization,plotlegends noriskcorridors
Data/Witness Statement Txt/Seth T. Perretta Hearing on the Internal Revenue Service’s Implementation and Administration of the Democrats’ Health Care Law 9-11-12.txt.txt,benefits council,tax counsel,complying aca,seth perretta,irs implementation,subcommittee oversight,behalf american,health plan,responsibilities number,organization representing
Data/Witness Statement Txt/Seto J. Bagdoyan Hearing on the Integrity of the Affordable Care Act’s Premium Tax Credit 7-23-14.txt.txt,coverage subsidy,medicare medicaid,authorized ppaca,office estimates,federal cost,gao reports,help congress,make appointment,inconsistency marketplace,controls testing
Data/Witness Statement Txt/Shelly Sun Hearing on the Tax-Related Provisions in the President’s Health Care Law 3-5-13.txt.txt,brightstar franchising,asa franchise,costs franchise,thousands employees,nurses caregivers,shelly sun,oversight tax,healthcare coverage,retard growth,hours reduced
Data/Witness Statement Txt/Shona Holmes Comprehensive Health Reform Discussion Draft Day 1 6-23-09.txt.txt,healthcare canadians,make appointment,experienced treatment,meth option,living safety,sitting today,lose sight,government refused,headaches insomnia,energy commerce
Data/Witness Statement Txt/Sidney M. Wolfe Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,people uninsured,health coverage,afraid insurance,fragmented health,distrust health,following headline,public option,costs causes,die year,average number
Data/Witness Statement Txt/Simon Johnson Moving America Forward With a Focus on Economic Growth Ryan Announces First Committee Hearing of the 114th Congress 1-13-15.txt.txt,recessions damage,great depression,plunged poverty,levels unemployment,income prospects,jobs lost,crisis teachers,implosion financial,creating opportunity,kurtz
Data/Witness Statement Txt/Simon Mills Principles of Integrative Health A Path to Health Care Reform 2-23-09.txt.txt,integrated health,health uk,practitioners europe,alternative complementary,traditions integrated,therapies means,ways support,chiropractice state,funds continuing,kingdom term
Data/Witness Statement Txt/Stan Veuger Protecting Americans from Illegal Bailouts and Plan Cancellations Under the President’s Health Care Law 7-28-14.txt.txt,obamacare discuss,patient protection,policies longer,plans doctors,medicaid 16,insurance existing,ppaca commonly,claim proponents,essential benefits,energy commerce
Data/Witness Statement Txt/Steffie Woolhandler Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,health insurance,expanding medicaid,personal bankruptcies,bondholders health,illness contribute,plan private,reform public,deductibles loopholes,skimpy overpriced,woolhandler primary
Data/Witness Statement Txt/Stephen C. Goss Strengthening Health and Retirement Security 2-28-12.txt.txt,health retirement,social security,deficit proposals,cost medicare,challenges federal,income expenditures,security population,2036 sooner,birthrate affects,issues spring
Data/Witness Statement Txt/Stephen G. Andrews Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,banks community,sba lenders,alameda behalf,largest financial,recession california,businesses congress,mortgage foreclosure,treasury ability,state small,evaluating commercial
Data/Witness Statement Txt/Stephen LaMontagne Hearing on the Individual and Employer Mandates in the Democrats’ Health Care Law 3-29-12.txt.txt,health insurance,costs benefits,georgetown cupcake,coverage difficult,visits free,total enrollment,employees face,zero deductible,cost penalties,elect drop
Data/Witness Statement Txt/Stephen T. Parente America_s Need for Health Reform 9-18-08.txt.txt,insurance mandates,state consumers,national marketplace,choice act,differences states,premium ratiostate,simulation consumers,jersey health,acs selection,874 1411
Data/Witness Statement Txt/Stephen T. Parente Comprehensive Health Reform Discussion Draft Day 1 6-23-09.txt.txt,medicaid president,commerce subcommittee,administration attempt,journal health,pressures programs,university minnesota,billions innovations,number steve,evaluation iversity,coinsurance rate
Data/Witness Statement Txt/Steve Gordon Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,banks congress,recession small,business loans,president instant,creates jobs,businesses frustrated,market potential,start,make sba,email steve
Data/Witness Statement Txt/Steven A. Wartman Workforce Issues in Health Care Reform Assessing the Present and Preparing for the Future 3-12-09.txt.txt,workforce aahc,academic health,nation healthcare,md phd,centers1 nationwide,professions running,licensure accreditation,reform findings,research capabilities,wartman president
Data/Witness Statement Txt/Steven E. Wojcik Roundtable Discussion on Financing Comprehensive Health Care Reform 5-12-09.txt.txt,health business,savings healthcare,increase uninsured,national coverage,debate medicare,steve wojcik,committee budget,reform enjoy,affordability value,subsidized employers
Data/Witness Statement Txt/Steven G. Bradbury Hearing on the Individual and Employer Mandates in the Democrats’ Health Care Law 3-29-12.txt.txt,insurance mandate,costs argument,clause solicitor,ual_mandate_06_16 pdf,aca conclusion,cited congress,surance reforms,amicus brief,health hearing,distorting ef
Data/Witness Statement Txt/Steven G. Bradbury Hearing on the Tax Ramifications of the Supreme Court’s Ruling on the Democrats’ Health Care Law 7-10-12.txt.txt,clause medicaid,constitutionality affordable,aca act,court briefs,adopted justices,read mandate,tax supreme,substantive arguments,steven bradbury,commerce construing
Data/Witness Statement Txt/Steven Kreisberg Hearing on the Tax Treatment of Health Care 4-14-16.txt.txt,treasurervice presidentsken,lucianonew,sr baltimore,policymakers urge,interstate sales,wealthiest eliminating,estimated save,percent federal,500 families,coverage lower
Data/Witness Statement Txt/Steven M. Goldman Health Care Reform Recommendations to Improve Coordination of Federal and State Initiatives 5-22-07.txt.txt,insurance healthcare,contribute coverage,steven goldman,commissioner testimony,jersey dependent,survey states,effect federal,promising reform,erisa regulatory,corzine administration
Data/Witness Statement Txt/Steven Rattner Hearing on How Tax Reform Will Grow Our Economy and Create Jobs 5-18-17.txt.txt,tax proposals,deficit neutral,reagan tax,fiscal gaps,rattner chairman,trillion trillion,average president,implausible future,improve international,simplifying excessively
Data/Witness Statement Txt/Steven T. Miller Hearing on the Internal Revenue Service’s Implementation and Administration of the Democrats’ Health Care Law 9-11-12.txt.txt,irs implemented,aca amended,taxpayers changes,care tax,law implementation,congress passes,health plans,immediately enactment,miller deputy,documentation documentation
Data/Witness Statement Txt/Steven T. Mnuchin Hearing on the President’s Fiscal Year 2018 Budget Proposals with U.S. Secretary of the Treasury Steven Mnuchin 5-24-17.txt.txt,treasury secretary,tax reform,economy grow,understanding president,trillions,implementing policies,look forward,brady ranking,children grandchildren,disadvantage american
Data/Witness Statement Txt/Steven Taylor Hearing on the Impact of Limitations on the Use of Tax-Advantaged Accounts for the Purchase of Over-the-Counter Medication 4-25-12.txt.txt,sjogrens patients,syndrome foundation,prevalent autoimmune,minnesota diagnosed,cause dryness,healthcare givers,susceptibility yeast,subcommittee hearing,expensive mouth,deductible longer
Data/Witness Statement Txt/Stuart H. Altman Charting a Course for Health Care Reform Moving Toward Universal Coverage 3-14-07.txt.txt,health policy,altman dean,reform sy,testify youth,clinton helped,senate finance,deputy assistant,benefits distinct,views american,cover cost
Data/Witness Statement Txt/Stuart H. Altman Roundtable Discussion on Financing Comprehensive Health Care Reform 5-12-09.txt.txt,future medicare,legislature health,healthcare costs,insured uncompensated,coverage millions,education welfare,reform united,methods financing,recommend federal,stuart altman
Data/Witness Statement Txt/Stuart M. Butler Roundtable Discussion on Expanding Health Care Coverage 5-5-09.txt.txt,health reform,heritage foundation,solution washington,butler federalist,bipartisan bills,testimony ________________________________________________________________________,regulations restructure,objectives coverage,achieve significant,affordability including
Data/Witness Statement Txt/Susan A. Poling Replacing the Sequester 4-25-12.txt.txt,gao oversight,agencies obligate,comply fiscal,committees appropriations,act reports,sequestration budget,violate antideficiency,maintaining operations,impoundment control,321125 june
Data/Witness Statement Txt/Susan Besio Learning from the States Individual State Experiences with Health Care Reform Coverage Initiatives in the Context of National Reform 4-28-09.txt.txt,vermont healthcare,senate health,physician behalf,medicaid harry,federal policymakers,coverage employees,testimony susan,reform come,enzi senator,besio ph
Data/Witness Statement Txt/Sylvester J. Schieber Hearing on the Individual and Employer Mandates in the Democrats’ Health Care Law 3-29-12.txt.txt,healthcare inflation,coverage health,benefits increasing,productivity warrants,policymakers analysts,claim workers,assessment affordable,dr nyce,earnings sluggish,towers watson
Data/Witness Statement Txt/Sylvia Burwell earing on Obamacare Implementation and the Department of Health and Human Services FY16 Budget Request 6-10-15.txt.txt,medicare proposals,bipartisan provide,taxpayer enhancing,reauthorization act,services hhs,pol icies,bipartisa bicameral,2015 improve,chip compared,sgr formula
Data/Witness Statement Txt/Sylvia Burwell Hearing on the Department of Health and Human Services’ Fiscal Year 2017 Budget Request 2-10-16.txt.txt,bipartisan medicare,healthcare funding,americans uninsured,chip reauthorization,2017 hhs,2014 committee,department efforts,access affordability,prevention wellness,current backlog
Data/Witness Statement Txt/Tammy Baldwin Health Care Reform Recommendations to Improve Coordination of Federal and State Initiatives 5-22-07.txt.txt,underinsured americans,uninsured millions,healthcare costs,national health,national bills,sporadic coverage,36 democrats,introduced 109th,congresswoman tammy,million nearly
Data/Witness Statement Txt/Ted Epperly Comprehensive Health Reform Discussion Draft Day 3 6-25-09.txt.txt,physicians represents,aafp policy,help congress,advisory committee,medicaid improvements,draft health,president american,energy commerce,cost federal,percent family
Data/Witness Statement Txt/Teresa Meares Hearing on How Tax Reform Will Help America’s Small Businesses Grow and Create New Jobs 7-13-17.txt.txt,women business,nawbo founded,proprietorships non,testimony teresa,subcommittee tax,philanthropy consistently,tenure chair,attorney cpa,benefits small,meares pleasure
Data/Witness Statement Txt/Thomas A. Barthold Hearing on the Tax-Related Provisions of H.R. 3 3-16-11.txt.txt,abortion tax,overview taxpayer,law taxable,life act,reimbursements excluded,joint committee,affects deduction,treasury regulations,prohibit research,303 358
Data/Witness Statement Txt/Thomas J. Miller Comprehensive Health Reform Discussion Draft Day 2 6-24-09.txt.txt,siemens healthcare,coalition healthcare,physicians overriding,diagnostic confidence,miller representing,access technology,testify congress,ceo workflow,appropriateness guidelines,costs coronary
Data/Witness Statement Txt/Thomas J. Shaw Hearing on the Individual and Employer Mandates in the Democrats’ Health Care Law 3-29-12.txt.txt,provide insurance,health plans,employee deductible,business barton,subcommittee health,industry savings,consumption practice,choices flexibility,underwriting essentially,missouri
Data/Witness Statement Txt/Thomas M. Harte Hearing on Rising Health Insurance Premiums Under the Affordable Care Act 7-12-16.txt.txt,health underwriters,member levin,insurance superintendent,asa,obamacare marketplace,landmark benefits,nahu represents,passing pace,consumers big,hampshire mri
Data/Witness Statement Txt/Thomas Price Hearing on the Department of Health and Human Services’ Fiscal Year 2018 Budget Request 6-8-17.txt.txt,president budget,illness budget,department efforts,asked washington,compassionate cost,health hhs,ending obamacare,percent federal,medicaid population,brady ranking
Data/Witness Statement Txt/Timothy F. Geithner Hearing on the President’s Fiscal Year 2012 Budget Proposal with Treasury Secretary Geithner 2-15-11.txt.txt,recession,president cuts,restore fiscal,action deficit,bipartisan tax,2012 budget,increasing renewable,recovery addition,look forward,pay average
Data/Witness Statement Txt/Timothy F. Geithner Hearing on the President’s Fiscal Year 2013 Budget Proposal with U.S. Department of the Treasury Secretary Timothy F. Geithner 2-15-12.txt.txt,recession,job growth,gdp 2022,build fiscal,depression failure,reforms improve,2012 chairman,average annual,200 cuts,build skills
Data/Witness Statement Txt/Timothy F. Geithner The President_s Fiscal Year 2013 Revenue and Economic Policy Proposals 2-16-12.txt.txt,recession,make economy,president budget,tax increase,depression failure,2013 chairman,average annual,workers make,steps improve,200 cuts
Data/Witness Statement Txt/Timothy Stoltzfus Jost Hearing on the Delay of the Employer Mandate 7-10-13.txt.txt,health coverage,medicaid expansion,insurance unaffordable,churc uninsured,aca critics,cancer operate,dealing eligibility,make uninsurable,inevitable costs,uncovered employee
Data/Witness Statement Txt/Todd J. Zywicki Condition of Small Business and Commercial Real Estate Lending in Local Markets 2-26-10.txt.txt,law professor,appeals fifth,bankruptcy consumer,planning federal,economic review,stores zywicki,foreclosure permitting,program george,regulations shrink,virginia tax
